Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
2;3607;35.7690379096919;0.933837890625;0.234619140625
2;3608;35.7771679096713;0.9320068359375;0.232452392578125
2;3609;35.7852979096508;0.92926025390625;0.230072021484375
2;3610;35.7934279096303;0.926513671875;0.22760009765625
2;3611;35.8015579096098;0.92437744140625;0.225433349609375
2;3612;35.8096879095892;0.921630859375;0.223358154296875
2;3613;35.8178179095687;0.9197998046875;0.221099853515625
2;3614;35.8259479095482;0.9173583984375;0.21917724609375
2;3615;35.8340779095277;0.914306640625;0.217041015625
2;3616;35.8422079095071;0.911865234375;0.2152099609375
2;3617;35.8503379094866;0.91033935546875;0.212982177734375
2;3618;35.8584679094661;0.90728759765625;0.211029052734375
2;3619;35.8665979094455;0.90484619140625;0.208953857421875
2;3620;35.874727909425;0.90240478515625;0.206939697265625
2;3621;35.8828579094045;0.9002685546875;0.2049560546875
2;3622;35.890987909384;0.89752197265625;0.202728271484375
2;3623;35.8991179093634;0.89508056640625;0.2005615234375
2;3624;35.9072479093429;0.89324951171875;0.198211669921875
2;3625;35.9153779093224;0.89080810546875;0.196014404296875
2;3626;35.9235079093019;0.88775634765625;0.193634033203125
2;3627;35.9316379092813;0.88592529296875;0.19134521484375
2;3628;35.9397679092608;0.882568359375;0.189117431640625
2;3629;35.9478979092403;0.88043212890625;0.187042236328125
2;3630;35.9560279092198;0.87799072265625;0.18487548828125
2;3631;35.9641579091992;0.875244140625;0.182830810546875
2;3632;35.9722879091787;0.87310791015625;0.18048095703125
2;3633;35.9804179091582;0.87066650390625;0.178619384765625
2;3634;35.9885479091377;0.86822509765625;0.176544189453125
