Scan;Index;Time (s);WE(1).Potential (V);WE(1).Current (A)
4;6832;61.9832908435072;0.373809814453125;0.0157318115234375
4;6833;61.9914208434867;0.376220703125;0.015814208984375
4;6834;61.9995508434662;0.378692626953125;0.0159027099609375
4;6835;62.0076808434457;0.38116455078125;0.0159759521484375
4;6836;62.0158108434251;0.383544921875;0.0160675048828125
4;6837;62.0239408434046;0.386016845703125;0.0161346435546875
4;6838;62.0320708433841;0.388427734375;0.01619873046875
4;6839;62.0402008433636;0.390838623046875;0.0162628173828125
4;6840;62.048330843343;0.393310546875;0.016302490234375
4;6841;62.0564608433225;0.395751953125;0.0163665771484375
4;6842;62.064590843302;0.398193359375;0.0164031982421875
4;6843;62.0727208432814;0.400634765625;0.0164520263671875
4;6844;62.0808508432609;0.403076171875;0.0164764404296875
4;6845;62.0889808432404;0.405517578125;0.0165069580078125
4;6846;62.0971108432199;0.40789794921875;0.0165130615234375
4;6847;62.1052408431993;0.410400390625;0.016534423828125
4;6848;62.1133708431788;0.412872314453125;0.0165191650390625
4;6849;62.1215008431583;0.41522216796875;0.0165191650390625
4;6850;62.1296308431378;0.41766357421875;0.016485595703125
4;6851;62.1377608431172;0.420135498046875;0.0164581298828125
4;6852;62.1458908430967;0.422576904296875;0.0164093017578125
4;6853;62.1540208430762;0.42498779296875;0.016351318359375
4;6854;62.1621508430557;0.427459716796875;0.01627197265625
4;6855;62.1702808430351;0.429901123046875;0.01617431640625
4;6856;62.1784108430146;0.432342529296875;0.01607666015625
4;6857;62.1865408429941;0.43475341796875;0.01595458984375
4;6858;62.1946708429736;0.437225341796875;0.0158050537109375
4;6859;62.202800842953;0.43963623046875;0.01566162109375
4;6860;62.2109308429325;0.442108154296875;0.0154754638671875
4;6861;62.219060842912;0.444580078125;0.0152740478515625
4;6862;62.2271908428914;0.44696044921875;0.0150665283203125
4;6863;62.2353208428709;0.449432373046875;0.0148284912109375
4;6864;62.2434508428504;0.451873779296875;0.0145721435546875
4;6865;62.2515808428299;0.45428466796875;0.014306640625
4;6866;62.2597108428093;0.45672607421875;0.0140045166015625
4;6867;62.2678408427888;0.459136962890625;0.0136962890625
4;6868;62.2759708427683;0.461578369140625;0.013372802734375
4;6869;62.2841008427478;0.464080810546875;0.013031005859375
4;6870;62.2922308427272;0.466552734375;0.0126678466796875
4;6871;62.3003608427067;0.46893310546875;0.0123016357421875
4;6872;62.3084908426862;0.471405029296875;0.0119171142578125
4;6873;62.3166208426657;0.473785400390625;0.011541748046875
4;6874;62.3247508426451;0.47625732421875;0.0111541748046875
4;6875;62.3328808426246;0.478668212890625;0.0107879638671875
4;6876;62.3410108426041;0.48114013671875;0.01041259765625
4;6877;62.3491408425836;0.4835205078125;0.0100616455078125
4;6878;62.357270842563;0.48602294921875;0.00972595214843749
4;6879;62.3654008425425;0.4884033203125;0.00941162109375
4;6880;62.373530842522;0.49090576171875;0.009124755859375
4;6881;62.3816608425014;0.493316650390625;0.00884094238281249
4;6882;62.3897908424809;0.4957275390625;0.0086212158203125
4;6883;62.3979208424604;0.498199462890625;0.00841369628906249
4;6884;62.4060508424399;0.5006103515625;0.0082550048828125
4;6885;62.4141808424193;0.5030517578125;0.00810546875
4;6886;62.4223108423988;0.50555419921875;0.00798645019531249
4;6887;62.4304408423783;0.50799560546875;0.0078704833984375
4;6888;62.4385708423578;0.510345458984375;0.00779113769531251
4;6889;62.4467008423372;0.5128173828125;0.0077178955078125
4;6890;62.4548308423167;0.5152587890625;0.00765380859375001
4;6891;62.4629608422962;0.517730712890625;0.00759277343750001
4;6892;62.4710908422757;0.5201416015625;0.007550048828125
4;6893;62.4792208422551;0.52264404296875;0.00751342773437499
4;6894;62.4873508422346;0.52508544921875;0.007489013671875
4;6895;62.4954808422141;0.5274658203125;0.00745239257812499
4;6896;62.5036108421936;0.5299072265625;0.0074493408203125
4;6897;62.511740842173;0.5323486328125;0.0074310302734375
4;6898;62.5198708421525;0.534759521484375;0.00742187499999999
4;6899;62.528000842132;0.5372314453125;0.00742187499999999
4;6900;62.5361308421114;0.539703369140625;0.007427978515625
4;6901;62.5442608420909;0.542144775390625;0.00743713378906249
