,1 - Potential Applied / V,1 - Time / s,1 - Current / A,1 - Potential / V,2 - Potential Applied / V,2 - Time / s,2 - Current / A,2 - Potential / V ,3 - Potential Applied / V,3 - Time / s,3 - Current / A,3 - Potential / V,4 - Potential Applied / V,4 - Time / s,4 - Current / A,4 - Potential / V,5 - Potential Applied / V,5 - Time / s,5 - Current / A,5 - Potential / V,6 - Potential Applied / V,6 - Time / s,6 - Current / A,6 - Potential / V,7 - Potential Applied / V,7 - Time / s,7 - Current / A,7 - Potential / V,8 - Potential Applied / V,8 - Time / s,8 - Current / A,8 - Potential / V,9 - Potential Applied / V,9 - Time / s,9 - Current / A,9 - Potential / V,10 - Potential Applied / V,10 - Time / s,10 - Current / A,10 - Potential / V,11 - Potential Applied / V,11 - Time / s,11 - Current / A,11 - Potential / V,12 - Potential Applied / V,12 - Time / s,12 - Current / A,12 - Potential / V,13 - Potential Applied / V,13 - Time / s,13 - Current / A,13 - Potential / V
843,0.901489,59.7001,0.125,0.9021,0.901489,56.0023,0.0940857,0.9021,0.901489,47.4583,0.0688171,0.901794,0.901489,40.779,0.062561,0.901794,0.901489,38.1141,0.0599365,0.9021,0.901489,35.486,0.0550842,0.9021,0.901489,34.1547,0.0530701,0.901794,0.901489,32.7961,0.0501404,0.901489,0.901489,31.4636,0.0507813,0.9021,0.901489,27.4603,0.0507507,0.901489,0.901489,23.4659,0.0518188,0.901794,0.79895,22.7295,0.0201691,0.799255,-0.100403,71.7388,-0.00262909,-0.100098
844,0.902557,59.7037,0.127533,0.903015,0.902557,56.0059,0.0950012,0.90332,0.902557,47.4619,0.0698242,0.903015,0.902557,40.7825,0.0636292,0.90332,0.902557,38.1177,0.0608826,0.90271,0.902557,35.4896,0.0558777,0.903015,0.902557,34.1582,0.0539856,0.903015,0.902557,32.7997,0.0509338,0.90332,0.902557,31.4671,0.0515442,0.903015,0.902557,27.4639,0.0516052,0.903015,0.902557,23.4695,0.0525818,0.90271,0.797882,22.733,0.0199768,0.79834,-0.101471,71.7601,-0.0026358,-0.101135
845,0.903625,59.7072,0.129639,0.903625,0.903625,56.0094,0.0965576,0.903931,0.903625,47.4654,0.071167,0.904236,0.903625,40.7861,0.0648193,0.903625,0.903625,38.1212,0.0618286,0.903625,0.903625,35.4931,0.0569763,0.903625,0.903625,34.1618,0.0548096,0.903931,0.903625,32.8032,0.0518494,0.904236,0.903625,31.4707,0.0524597,0.903931,0.903625,27.4675,0.0523071,0.903931,0.903625,23.473,0.0533447,0.904236,0.796814,22.7366,0.0198242,0.797119,-0.102539,71.7815,-0.00261841,-0.102203
846,0.904694,59.7108,0.131561,0.905151,0.904694,56.013,0.0980225,0.904846,0.904694,47.469,0.0723572,0.905151,0.904694,40.7897,0.0657654,0.905151,0.904694,38.1248,0.0630188,0.905151,0.904694,35.4967,0.0582581,0.905762,0.904694,34.1654,0.0557251,0.904846,0.904694,32.8068,0.0525818,0.905151,0.904694,31.4742,0.0532532,0.905151,0.904694,27.471,0.0531311,0.904846,0.904694,23.4766,0.0542297,0.904846,0.795746,22.7402,0.0197083,0.795898,-0.103607,71.8029,-0.00260681,-0.103241
847,0.905762,59.7144,0.133545,0.906372,0.905762,56.0166,0.0994568,0.906677,0.905762,47.4726,0.073822,0.905762,0.905762,40.7932,0.0667419,0.906677,0.905762,38.1284,0.0640869,0.906067,0.905762,35.5002,0.0591125,0.906677,0.905762,34.1689,0.0567627,0.905762,0.905762,32.8104,0.0534973,0.906067,0.905762,31.4778,0.0541992,0.906067,0.905762,27.4746,0.0541687,0.905762,0.905762,23.4802,0.0551453,0.905762,0.794678,22.7437,0.0195496,0.795288,-0.104675,71.8242,-0.00261749,-0.10434
848,0.90683,59.7179,0.136261,0.907593,0.90683,56.0201,0.101379,0.906982,0.90683,47.4761,0.0748596,0.906982,0.90683,40.7968,0.0680847,0.907288,0.90683,38.1319,0.0650024,0.906982,0.90683,35.5038,0.0604858,0.906677,0.90683,34.1725,0.0578003,0.907593,0.90683,32.8139,0.0546265,0.906677,0.90683,31.4814,0.0550537,0.906982,0.90683,27.4781,0.0549011,0.907593,0.90683,23.4837,0.0560608,0.906982,0.79361,22.7473,0.0193756,0.793762,-0.105743,71.8456,-0.00261108,-0.105438
849,0.907898,59.7215,0.13858,0.908813,0.907898,56.0237,0.103058,0.908203,0.907898,47.4797,0.0764771,0.907898,0.907898,40.8003,0.069458,0.907898,0.907898,38.1355,0.0661926,0.908203,0.907898,35.5074,0.0614929,0.907593,0.907898,34.176,0.0588989,0.908508,0.907898,32.8175,0.0555115,0.908203,0.907898,31.4849,0.0560303,0.907898,0.907898,27.4817,0.0558167,0.908508,0.907898,23.4873,0.0570068,0.908203,0.792542,22.7508,0.0192963,0.793152,-0.106812,71.867,-0.00258942,-0.106415
850,0.908966,59.725,0.141663,0.909424,0.908966,56.0272,0.104492,0.909119,0.908966,47.4832,0.0778198,0.909424,0.908966,40.8039,0.0705566,0.909119,0.908966,38.139,0.0673523,0.909119,0.908966,35.5109,0.062561,0.909119,0.908966,34.1796,0.0599365,0.908813,0.908966,32.821,0.0563965,0.909119,0.908966,31.4885,0.0570068,0.908813,0.908966,27.4853,0.0569153,0.908508,0.908966,23.4908,0.058075,0.909729,0.791473,22.7544,0.0191895,0.791626,-0.10788,71.8883,-0.00259644,-0.107513
851,0.910034,59.7286,0.143585,0.910034,0.910034,56.0308,0.106232,0.910645,0.910034,47.4868,0.0792542,0.910339,0.910034,40.8075,0.0717773,0.91095,0.910034,38.1426,0.0683594,0.910034,0.910034,35.5145,0.0635986,0.910339,0.910034,34.1832,0.0610352,0.910645,0.910034,32.8246,0.0575562,0.910034,0.910034,31.492,0.058075,0.910339,0.910034,27.4888,0.0578613,0.910645,0.910034,23.4944,0.0589905,0.910645,0.790405,22.758,0.018988,0.791321,-0.108948,71.9097,-0.00259033,-0.108612
852,0.911102,59.7322,0.146667,0.91095,0.911102,56.0344,0.108398,0.91095,0.908966,47.4904,0.0762939,0.908813,0.908966,40.811,0.0689087,0.909729,0.908966,38.1462,0.0653992,0.908813,0.908966,35.518,0.06073,0.909424,0.908966,34.1867,0.058136,0.909424,0.908966,32.8282,0.0549011,0.908813,0.908966,31.4956,0.0552063,0.909119,0.908966,27.4924,0.0553589,0.909729,0.908966,23.498,0.0562744,0.909119,0.789337,22.7615,0.0188599,0.7901,-0.110016,71.931,-0.00258331,-0.109711
853,0.91217,59.7357,0.148651,0.912781,0.91217,56.0379,0.110199,0.912781,0.907898,47.4939,0.0737915,0.908203,0.907898,40.8146,0.0664063,0.908508,0.907898,38.1497,0.0631714,0.908508,0.907898,35.5216,0.0585327,0.908508,0.907898,34.1903,0.0560913,0.908203,0.907898,32.8317,0.0527954,0.908508,0.907898,31.4992,0.0531921,0.908508,0.907898,27.4959,0.0534363,0.908203,0.907898,23.5015,0.0543823,0.907593,0.788269,22.7651,0.0187561,0.788269,-0.111084,71.9524,-0.0025769,-0.110748
854,0.913239,59.7393,0.151123,0.913696,0.913239,56.0415,0.111969,0.913696,0.90683,47.4975,0.0716248,0.907288,0.90683,40.8181,0.0641785,0.906982,0.90683,38.1533,0.0610046,0.906677,0.90683,35.5252,0.056427,0.906982,0.90683,34.1938,0.0543518,0.907288,0.90683,32.8353,0.0511475,0.907898,0.90683,31.5027,0.0516357,0.907288,0.90683,27.4995,0.0516663,0.906677,0.90683,23.5051,0.0526733,0.907288,0.787201,22.7686,0.0185852,0.787964,-0.112152,71.9738,-0.00257446,-0.111816
855,0.914307,59.7428,0.153961,0.914612,0.914307,56.045,0.1138,0.914612,0.905762,47.501,0.069519,0.906372,0.905762,40.8217,0.0622559,0.905762,0.905762,38.1568,0.0590515,0.906067,0.905762,35.5287,0.0547791,0.906067,0.905762,34.1974,0.0526123,0.905762,0.905762,32.8388,0.0494751,0.906067,0.905762,31.5063,0.0500183,0.906067,0.905762,27.5031,0.0501404,0.906067,0.905762,23.5086,0.0511169,0.906067,0.786133,22.7722,0.0184326,0.787048,-0.11322,71.9951,-0.00256836,-0.112854
856,0.915375,59.7464,0.156555,0.915833,0.915375,56.0486,0.115479,0.915527,0.904694,47.5046,0.067688,0.904846,0.904694,40.8253,0.0604553,0.904846,0.904694,38.1604,0.0573425,0.905457,0.904694,35.5323,0.0536194,0.905151,0.904694,34.201,0.0529175,0.904846,0.904694,32.8424,0.0482483,0.904541,0.904694,31.5098,0.0486542,0.904846,0.904694,27.5066,0.0486542,0.904541,0.904694,23.5122,0.0497284,0.905151,0.785065,22.7758,0.0183228,0.785522,-0.114288,72.0165,-0.00256042,-0.113953
857,0.916443,59.75,0.159424,0.917053,0.916443,56.0522,0.117065,0.917053,0.903625,47.5082,0.0657959,0.904236,0.903625,40.8288,0.0587463,0.904236,0.903625,38.164,0.0557861,0.903625,0.903625,35.5358,0.0517883,0.90332,0.903625,34.2045,0.0505981,0.903625,0.903625,32.846,0.0467834,0.903931,0.903625,31.5134,0.0472443,0.903931,0.903625,27.5102,0.0473877,0.904236,0.903625,23.5158,0.0484589,0.903625,0.783997,22.7793,0.0182007,0.784912,-0.115356,72.0378,-0.00255554,-0.115021
858,0.917511,59.7535,0.161591,0.917358,0.917511,56.0557,0.119049,0.917664,0.902557,47.5117,0.0636902,0.902405,0.902557,40.8324,0.0570984,0.903015,0.902557,38.1675,0.0541992,0.903015,0.902557,35.5394,0.0503845,0.90271,0.902557,34.2081,0.0489685,0.902405,0.902557,32.8495,0.0454834,0.903015,0.902557,31.517,0.0460327,0.903015,0.902557,27.5137,0.0460815,0.90271,0.902557,23.5193,0.0471497,0.903015,0.782928,22.7829,0.0180115,0.782776,-0.116425,72.0592,-0.0025528,-0.116089
859,0.918579,59.7571,0.165222,0.918884,0.918579,56.0593,0.121368,0.918884,0.901489,47.5153,0.0618591,0.9021,0.901489,40.8359,0.0555725,0.901489,0.901489,38.1711,0.0526123,0.9021,0.901489,35.543,0.0489532,0.901489,0.901489,34.2116,0.0472778,0.901489,0.901489,32.8531,0.0442657,0.901489,0.901489,31.5205,0.0447723,0.901489,0.901489,27.5173,0.0447632,0.9021,0.901489,23.5229,0.0459656,0.902405,0.78186,22.7864,0.0178986,0.78186,-0.117493,72.0806,-0.00254578,-0.117157
860,0.919647,59.7606,0.168549,0.920105,0.919647,56.0628,0.123322,0.92041,0.900421,47.5188,0.0603027,0.900879,0.900421,40.8395,0.0540161,0.900574,0.900421,38.1746,0.051178,0.900574,0.900421,35.5465,0.04758,0.900574,0.900421,34.2152,0.0459808,0.900574,0.900421,32.8566,0.0429657,0.900574,0.900421,31.5241,0.0436035,0.900574,0.900421,27.5209,0.0436829,0.900269,0.900421,23.5264,0.044989,0.900269,0.780792,22.79,0.0178223,0.781555,-0.118561,72.1019,-0.00253723,-0.118286
861,0.920715,59.7642,0.170563,0.92041,0.920715,56.0664,0.125427,0.920715,0.899353,47.5224,0.0588074,0.899658,0.899353,40.8431,0.0526428,0.900269,0.899353,38.1782,0.0499878,0.899658,0.899353,35.5501,0.0462952,0.899658,0.899353,34.2188,0.0447174,0.899353,0.899353,32.8602,0.041864,0.899658,0.899353,31.5276,0.0426056,0.899658,0.899353,27.5244,0.0427063,0.899658,0.899353,23.53,0.0439087,0.899963,0.779724,22.7936,0.0176544,0.780334,-0.119629,72.1233,-0.00253265,-0.119263
862,0.921783,59.7678,0.173279,0.922852,0.921783,56.07,0.127686,0.922546,0.898285,47.526,0.0574646,0.898438,0.898285,40.8466,0.0513306,0.898438,0.898285,38.1818,0.0486481,0.898438,0.898285,35.5536,0.0451294,0.898743,0.898285,34.2223,0.0434662,0.898743,0.898285,32.8638,0.0407837,0.898743,0.898285,31.5312,0.0414368,0.898132,0.898285,27.528,0.0415009,0.898743,0.898285,23.5336,0.0427307,0.898132,0.778656,22.7971,0.017514,0.779114,-0.120697,72.1447,-0.0025293,-0.1203
863,0.922852,59.7713,0.176178,0.923462,0.922852,56.0735,0.130249,0.923462,0.897217,47.5295,0.0559998,0.897522,0.897217,40.8502,0.0499573,0.897827,0.897217,38.1853,0.0474365,0.897827,0.897217,35.5572,0.043866,0.897522,0.897217,34.2259,0.0422089,0.897522,0.897217,32.8673,0.0396484,0.897827,0.897217,31.5348,0.0404083,0.897827,0.897217,27.5315,0.0406036,0.897522,0.897217,23.5371,0.0417999,0.896912,0.777588,22.8007,0.0174255,0.777588,-0.121765,72.166,-0.00252136,-0.12149
864,0.92392,59.7749,0.178772,0.924683,0.92392,56.0771,0.13269,0.924072,0.896149,47.5331,0.0547791,0.896606,0.896149,40.8537,0.0486786,0.896301,0.896149,38.1889,0.0462769,0.896301,0.896149,35.5608,0.0426392,0.896606,0.896149,34.2294,0.0412659,0.896606,0.896149,32.8709,0.0386017,0.896606,0.896149,31.5383,0.0394562,0.896912,0.896149,27.5351,0.0396271,0.896606,0.896149,23.5407,0.0408569,0.896301,0.77652,22.8042,0.0172913,0.777283,-0.122833,72.1874,-0.00251526,-0.122467
865,0.924988,59.7784,0.181793,0.925293,0.924988,56.0806,0.134796,0.926208,0.895081,47.5366,0.0534668,0.895081,0.895081,40.8573,0.0474762,0.894775,0.895081,38.1924,0.0450226,0.895996,0.895081,35.5643,0.0415283,0.895386,0.895081,34.233,0.0402008,0.895386,0.895081,32.8744,0.0377136,0.895996,0.895081,31.5419,0.0384888,0.895691,0.895081,27.5387,0.0386566,0.894775,0.895081,23.5442,0.0397949,0.895081,0.775452,22.8078,0.0170898,0.776062,-0.123901,72.2087,-0.00250916,-0.123566
866,0.926056,59.782,0.182709,0.926819,0.926056,56.0842,0.137543,0.926208,0.894012,47.5402,0.0523071,0.894775,0.894012,40.8609,0.0463684,0.894165,0.894012,38.196,0.043866,0.89447,0.894012,35.5679,0.0405884,0.894165,0.894012,34.2366,0.0390717,0.89447,0.894012,32.878,0.0368164,0.894165,0.894012,31.5454,0.0374969,0.894165,0.894012,27.5422,0.0377167,0.89447,0.894012,23.5478,0.0389069,0.89447,0.774384,22.8114,0.0170166,0.775146,-0.124969,72.2301,-0.00250427,-0.124634
867,0.927124,59.7856,0.186432,0.927429,0.927124,56.0878,0.140259,0.927734,0.892944,47.5438,0.0509949,0.89325,0.892944,40.8644,0.0452026,0.89325,0.892944,38.1996,0.0427673,0.89325,0.892944,35.5714,0.0394928,0.89325,0.892944,34.2401,0.0380493,0.89325,0.892944,32.8816,0.0358398,0.89386,0.892944,31.549,0.0366608,0.892944,0.892944,27.5458,0.0368652,0.893555,0.892944,23.5514,0.0380707,0.892944,0.773315,22.8149,0.0169037,0.773621,-0.126038,72.2515,-0.00249664,-0.125702
868,0.928192,59.7891,0.188629,0.928345,0.928192,56.0913,0.142822,0.92865,0.891876,47.5473,0.049826,0.892029,0.891876,40.868,0.0441162,0.892334,0.891876,38.2031,0.0416962,0.891724,0.891876,35.575,0.038446,0.892334,0.891876,34.2437,0.0371979,0.892029,0.891876,32.8851,0.0350037,0.892334,0.891876,31.5526,0.0358398,0.892029,0.891876,27.5493,0.0360382,0.892639,0.891876,23.5549,0.0372009,0.891724,0.772247,22.8185,0.0167053,0.772095,-0.127106,72.2728,-0.00249084,-0.12674
869,0.92926,59.7927,0.189972,0.929565,0.92926,56.0949,0.145264,0.92926,0.890808,47.5509,0.0485229,0.890808,0.890808,40.8715,0.0431213,0.890808,0.890808,38.2067,0.0407257,0.890503,0.890808,35.5786,0.0375427,0.891113,0.890808,34.2472,0.0364227,0.891418,0.890808,32.8887,0.0341766,0.891113,0.890808,31.5561,0.0349945,0.890808,0.890808,27.5529,0.0351501,0.891113,0.890808,23.5585,0.0363098,0.890808,0.771179,22.822,0.0165741,0.771484,-0.128174,72.2942,-0.00248474,-0.127777
870,0.930328,59.7962,0.193237,0.930481,0.930328,56.0984,0.147675,0.930481,0.88974,47.5544,0.0473389,0.890198,0.88974,40.8751,0.0420471,0.889893,0.88974,38.2102,0.0397552,0.890198,0.88974,35.5821,0.0366516,0.890198,0.88974,34.2508,0.0354156,0.890198,0.88974,32.8922,0.0332947,0.889893,0.88974,31.5597,0.0341187,0.889893,0.88974,27.5565,0.0344055,0.889893,0.88974,23.562,0.0355682,0.890198,0.770111,22.8256,0.0165222,0.770874,-0.129242,72.3156,-0.00248047,-0.128876
871,0.931396,59.7998,0.197693,0.931396,0.931396,56.102,0.149994,0.931702,0.888672,47.558,0.045874,0.889282,0.888672,40.8787,0.0410614,0.888672,0.888672,38.2138,0.0388245,0.888977,0.888672,35.5857,0.035675,0.888977,0.888672,34.2544,0.0345825,0.888672,0.888672,32.8958,0.0324951,0.888367,0.888672,31.5632,0.0333984,0.888977,0.888672,27.56,0.0337189,0.888977,0.888672,23.5656,0.0348145,0.888977,0.769043,22.8292,0.0163818,0.769043,-0.13031,72.3369,-0.00247284,-0.129974
872,0.932465,59.8034,0.201355,0.932922,0.932465,56.1056,0.152344,0.933228,0.887604,47.5616,0.0447083,0.888062,0.887604,40.8822,0.0401428,0.887756,0.887604,38.2174,0.0379272,0.887756,0.887604,35.5892,0.0348907,0.888367,0.887604,34.2579,0.0337616,0.887756,0.887604,32.8994,0.0318115,0.887451,0.887604,31.5668,0.032724,0.888062,0.887604,27.5636,0.0329529,0.888062,0.887604,23.5692,0.0340179,0.887756,0.767975,22.8327,0.0162201,0.768433,-0.131378,72.3583,-0.00246735,-0.130981
873,0.933533,59.8069,0.204254,0.933533,0.933533,56.1091,0.154694,0.933838,0.886536,47.5651,0.0436096,0.886536,0.886536,40.8858,0.0392548,0.886536,0.886536,38.2209,0.0370453,0.88623,0.886536,35.5928,0.0341156,0.886841,0.886536,34.2615,0.0328796,0.886841,0.886536,32.9029,0.031076,0.886536,0.886536,31.5704,0.0319214,0.886841,0.886536,27.5671,0.0321838,0.887146,0.886536,23.5727,0.0332703,0.88623,0.766907,22.8363,0.0161224,0.767517,-0.132446,72.3796,-0.00246124,-0.13205
874,0.934601,59.8105,0.208435,0.934448,0.934601,56.1127,0.15686,0.935059,0.885468,47.5687,0.0426208,0.88562,0.885468,40.8893,0.0383453,0.88623,0.885468,38.2245,0.0362701,0.885925,0.885468,35.5964,0.0332672,0.88562,0.885468,34.265,0.0321198,0.88562,0.885468,32.9065,0.0302795,0.88562,0.885468,31.5739,0.0311768,0.885315,0.885468,27.5707,0.031488,0.88501,0.885468,23.5763,0.0326752,0.88623,0.765839,22.8398,0.0160065,0.765991,-0.133514,72.401,-0.00245575,-0.133087
875,0.935669,59.814,0.212921,0.935669,0.935669,56.1162,0.159912,0.935669,0.884399,47.5722,0.0417297,0.884705,0.884399,40.8929,0.0374847,0.884705,0.884399,38.228,0.0353882,0.884705,0.884399,35.5999,0.0324768,0.884399,0.884399,34.2686,0.0314178,0.884399,0.884399,32.91,0.0298859,0.884705,0.884399,31.5775,0.0305603,0.884705,0.884399,27.5743,0.030838,0.884705,0.884399,23.5798,0.0319214,0.884705,0.764771,22.8434,0.0157928,0.765686,-0.134583,72.4224,-0.00245056,-0.134186
876,0.936737,59.8176,0.216064,0.937195,0.936737,56.1198,0.162903,0.9375,0.883331,47.5758,0.0410278,0.883484,0.883331,40.8965,0.0367737,0.883484,0.883331,38.2316,0.03461,0.883789,0.883331,35.6035,0.0317078,0.883484,0.883331,34.2722,0.0307617,0.883789,0.883331,32.9136,0.029187,0.883484,0.883331,31.581,0.0298676,0.883789,0.883331,27.5778,0.0301208,0.883789,0.883331,23.5834,0.031192,0.884094,0.763702,22.847,0.0156708,0.764465,-0.135651,72.4437,-0.00244202,-0.135315
877,0.937805,59.8212,0.218903,0.937805,0.937805,56.1234,0.166138,0.93811,0.882263,47.5794,0.0403992,0.882263,0.882263,40.9,0.0359497,0.881958,0.882263,38.2352,0.0338898,0.882568,0.882263,35.607,0.0309509,0.882263,0.882263,34.2757,0.0299316,0.882263,0.882263,32.9172,0.0284485,0.882263,0.882263,31.5846,0.0292328,0.882874,0.882263,27.5814,0.02948,0.882263,0.882263,23.587,0.0305878,0.882568,0.762634,22.8505,0.0156067,0.763245,-0.136719,72.4651,-0.00243652,-0.136383
878,0.938873,59.8247,0.222229,0.938721,0.938873,56.1269,0.168701,0.938721,0.881195,47.5829,0.0391937,0.881653,0.881195,40.9036,0.0351044,0.881348,0.881195,38.2387,0.0331116,0.881348,0.881195,35.6106,0.0301819,0.881042,0.881195,34.2793,0.0292511,0.880737,0.881195,32.9207,0.0277374,0.881653,0.881195,31.5882,0.0286835,0.881653,0.881195,27.5849,0.0289063,0.881653,0.881195,23.5905,0.0299866,0.881042,0.761566,22.8541,0.0154449,0.762024,-0.137787,72.4865,-0.00243164,-0.137421
879,0.939941,59.8283,0.226654,0.940247,0.939941,56.1305,0.171448,0.940247,0.880127,47.5865,0.0382477,0.880432,0.880127,40.9071,0.0343506,0.880737,0.880127,38.2423,0.0323395,0.880737,0.880127,35.6142,0.0294983,0.880432,0.880127,34.2828,0.0286163,0.880432,0.880127,32.9243,0.0271942,0.880432,0.880127,31.5917,0.0280609,0.880127,0.880127,27.5885,0.0282562,0.880432,0.880127,23.5941,0.0292999,0.880432,0.760498,22.8576,0.0152527,0.761108,-0.138855,72.5078,-0.00242584,-0.138458
880,0.94101,59.8318,0.229797,0.941772,0.94101,56.134,0.175446,0.941772,0.879059,47.59,0.0374176,0.879517,0.879059,40.9107,0.0336609,0.879211,0.879059,38.2458,0.0317322,0.879517,0.879059,35.6177,0.0289154,0.879211,0.879059,34.2864,0.0279419,0.879211,0.879059,32.9278,0.0265137,0.878601,0.879059,31.5953,0.0274231,0.879517,0.879059,27.5921,0.0276489,0.879517,0.879059,23.5976,0.028714,0.879211,0.75943,22.8612,0.0151917,0.759583,-0.139923,72.5292,-0.00241791,-0.139587
881,0.942078,59.8354,0.232056,0.942078,0.942078,56.1376,0.17804,0.941772,0.877991,47.5936,0.036731,0.877991,0.877991,40.9143,0.0328766,0.87738,0.877991,38.2494,0.031073,0.877686,0.877991,35.6213,0.0281982,0.877991,0.877991,34.29,0.0273041,0.877991,0.877991,32.9314,0.0258667,0.878906,0.877991,31.5988,0.0268524,0.877991,0.877991,27.5956,0.0271393,0.877991,0.877991,23.6012,0.0281738,0.877991,0.758362,22.8648,0.0150635,0.758972,-0.140991,72.5505,-0.00241119,-0.140625
882,0.943146,59.839,0.234802,0.942993,0.943146,56.1412,0.180634,0.943604,0.876923,47.5972,0.0358185,0.87677,0.876923,40.9178,0.0321899,0.877075,0.876923,38.253,0.0304138,0.87738,0.876923,35.6248,0.0275604,0.87738,0.876923,34.2935,0.0267273,0.877075,0.876923,32.935,0.0253326,0.87677,0.876923,31.6024,0.0263153,0.87677,0.876923,27.5992,0.0265656,0.877075,0.876923,23.6048,0.0275665,0.877075,0.757294,22.8683,0.0148834,0.758057,-0.142059,72.5719,-0.00240875,-0.141632
883,0.944214,59.8425,0.239502,0.943909,0.944214,56.1447,0.183899,0.944214,0.875854,47.6007,0.0350525,0.875854,0.875854,40.9214,0.0315948,0.87677,0.875854,38.2565,0.0297882,0.87616,0.875854,35.6284,0.0269928,0.876465,0.875854,34.2971,0.0260773,0.876465,0.875854,32.9385,0.0247803,0.875854,0.875854,31.606,0.0257202,0.87616,0.875854,27.6027,0.0259521,0.875854,0.875854,23.6083,0.0269958,0.87616,0.756226,22.8719,0.0147583,0.756531,-0.143127,72.5933,-0.00240112,-0.142761
884,0.945282,59.8461,0.243835,0.94574,0.945282,56.1483,0.187744,0.945435,0.874786,47.6043,0.034549,0.874939,0.874786,40.9249,0.0309235,0.874634,0.874786,38.2601,0.0291992,0.875244,0.874786,35.632,0.0264038,0.874939,0.874786,34.3006,0.0255005,0.875244,0.874786,32.9421,0.0242188,0.875244,0.874786,31.6095,0.0251587,0.875244,0.874786,27.6063,0.0254364,0.874634,0.874786,23.6119,0.0264801,0.874634,0.755157,22.8754,0.0146454,0.756226,-0.144196,72.6146,-0.00239288,-0.143829
885,0.94635,59.8496,0.247437,0.946655,0.94635,56.1518,0.191437,0.946655,0.873718,47.6078,0.0337616,0.873718,0.873718,40.9285,0.0302612,0.874023,0.873718,38.2636,0.0286407,0.874023,0.873718,35.6355,0.0257355,0.874023,0.873718,34.3042,0.0249725,0.873718,0.873718,32.9456,0.0236481,0.873718,0.873718,31.6131,0.0246582,0.873718,0.873718,27.6099,0.0249786,0.873718,0.873718,23.6154,0.0259491,0.874023,0.754089,22.879,0.0144623,0.754395,-0.145264,72.636,-0.0023877,-0.144928
886,0.947418,59.8532,0.250946,0.94696,0.947418,56.1554,0.193909,0.947571,0.87265,47.6114,0.0330444,0.872192,0.87265,40.9321,0.0296844,0.872803,0.87265,38.2672,0.0279999,0.872192,0.87265,35.6391,0.0252014,0.872803,0.87265,34.3078,0.024411,0.872803,0.87265,32.9492,0.0231873,0.872803,0.87265,31.6166,0.0241516,0.872803,0.87265,27.6134,0.0244354,0.872803,0.87265,23.619,0.0253876,0.873108,0.753021,22.8826,0.0143127,0.753479,-0.146332,72.6573,-0.00238464,-0.145935
887,0.948486,59.8568,0.254272,0.948486,0.948486,56.159,0.196655,0.948792,0.871582,47.615,0.0324371,0.870972,0.871582,40.9356,0.0290955,0.871887,0.871582,38.2708,0.0274597,0.871887,0.871582,35.6426,0.024707,0.871887,0.871582,34.3113,0.0238831,0.871582,0.871582,32.9528,0.0226563,0.871887,0.871582,31.6202,0.0236359,0.871582,0.871582,27.617,0.0239014,0.871887,0.871582,23.6226,0.0248932,0.872192,0.751953,22.8861,0.0142426,0.752563,-0.1474,72.6787,-0.0023764,-0.147003
888,0.949554,59.8603,0.262329,0.948792,0.949554,56.1625,0.200439,0.949402,0.870514,47.6185,0.0316742,0.870056,0.870514,40.9392,0.0284302,0.870667,0.870514,38.2743,0.0270111,0.870361,0.870514,35.6462,0.0241241,0.870361,0.870514,34.3149,0.0233917,0.870667,0.870514,32.9563,0.0221405,0.870667,0.870514,31.6238,0.0231476,0.870056,0.870514,27.6205,0.0234436,0.870972,0.870514,23.6261,0.0244446,0.870361,0.750885,22.8897,0.0141327,0.751648,-0.148468,72.7001,-0.0023645,-0.148041
889,0.950623,59.8639,0.264557,0.950623,0.950623,56.1661,0.203613,0.950623,0.869446,47.6221,0.0309784,0.869751,0.869446,40.9427,0.0279022,0.869751,0.869446,38.2779,0.026413,0.869751,0.869446,35.6498,0.0236115,0.870056,0.869446,34.3184,0.0228882,0.870056,0.869446,32.9599,0.0218018,0.869446,0.869446,31.6273,0.0227142,0.869446,0.869446,27.6241,0.0230011,0.870056,0.869446,23.6297,0.0239105,0.869751,0.749817,22.8932,0.0139252,0.750031,-0.149536,72.7214,-0.00236023,-0.149139
890,0.951691,59.8674,0.265686,0.952454,0.949554,56.1696,0.195251,0.949707,0.868378,47.6256,0.0303986,0.868835,0.868378,40.9463,0.0273987,0.868835,0.868378,38.2814,0.026062,0.86853,0.868378,35.6533,0.023172,0.86853,0.868378,34.322,0.0223633,0.868835,0.868378,32.9634,0.0213684,0.86853,0.868378,31.6309,0.0222076,0.868835,0.868378,27.6277,0.0226135,0.869141,0.868378,23.6332,0.02341,0.869141,0.748749,22.8968,0.0138306,0.748932,-0.150604,72.7428,-0.0023645,-0.150146
